offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,
2400,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2400,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2400,24,Vallarta,7,np00000,sp000,fg,8,FALSE,6,
2400,24,–,16,fg,np00000,zm,1,FALSE,6,
2400,24,$,18,zm,fg,dn0000,1,FALSE,6,
2400,24,"1,999",19,dn0000,zm,</p>,5,FALSE,6,
2401,88,CDMX,0,vmis000,<p>,sp000,4,TRUE,22,
2401,88,a,5,sp000,vmis000,np00000,1,FALSE,22,
2401,88,Madrid,7,np00000,sp000,fg,6,FALSE,22,
2401,88,-,14,fg,np00000,zm,1,FALSE,22,
2401,88,$,15,zm,fg,rg,1,FALSE,22,
2401,88,"16,535",16,rg,zm,fp,6,FALSE,22,
2401,88,.,22,fp,rg,faa,1,FALSE,22,
2401,88,¡,24,faa,fp,sp000,1,FALSE,22,
2401,88,Con,25,sp000,faa,z0,3,FALSE,22,
2401,88,10,29,z0,sp000,nc0p000,2,FALSE,22,
2401,88,noches,32,nc0p000,z0,sp000,6,FALSE,22,
2401,88,de,39,sp000,nc0p000,nc0s000,2,FALSE,22,
2401,88,hospedaje,42,nc0s000,sp000,fc,9,FALSE,22,
2401,88,",",18,fc,nc0s000,nc0p000,1,FALSE,22,
2401,88,vuelos,53,nc0p000,fc,cc,6,FALSE,22,
2401,88,y,60,cc,nc0p000,nc0p000,1,FALSE,22,
2401,88,desayunos,62,nc0p000,cc,sp000,9,FALSE,22,
2401,88,por,72,sp000,nc0p000,zm,3,FALSE,22,
2401,88,$,15,zm,sp000,dn0000,1,FALSE,22,
2401,88,"20,120",77,dn0000,zm,pp000000,6,FALSE,22,
2401,88,MXN,84,pp000000,dn0000,fat,3,TRUE,22,
2401,88,!,87,fat,pp000000,</p>,1,FALSE,22,
2402,87,CDMX,0,vmis000,<p>,sp000,4,TRUE,22,
2402,87,a,5,sp000,vmis000,np00000,1,FALSE,22,
2402,87,Bogotá,7,np00000,sp000,fg,6,FALSE,22,
2402,87,–,14,fg,np00000,zm,1,FALSE,22,
2402,87,$,16,zm,fg,z0,1,FALSE,22,
2402,87,"4,844",17,z0,zm,fp,5,FALSE,22,
2402,87,.,22,fp,z0,faa,1,FALSE,22,
2402,87,¡,24,faa,fp,sp000,1,FALSE,22,
2402,87,Con,25,sp000,faa,z0,3,FALSE,22,
2402,87,10,29,z0,sp000,nc0p000,2,FALSE,22,
2402,87,noches,32,nc0p000,z0,sp000,6,FALSE,22,
2402,87,de,39,sp000,nc0p000,nc0s000,2,FALSE,22,
2402,87,hospedaje,42,nc0s000,sp000,fc,9,FALSE,22,
2402,87,",",18,fc,nc0s000,nc0p000,1,FALSE,22,
2402,87,desayunos,53,nc0p000,fc,cc,9,FALSE,22,
2402,87,y,57,cc,nc0p000,nc0p000,1,FALSE,22,
2402,87,vuelos,65,nc0p000,cc,sp000,6,FALSE,22,
2402,87,por,72,sp000,nc0p000,zm,3,FALSE,22,
2402,87,$,16,zm,sp000,dn0000,1,FALSE,22,
2402,87,"6,637",77,dn0000,zm,zm,5,FALSE,22,
2402,87,MXN,83,zm,dn0000,fat,3,TRUE,22,
2402,87,!,86,fat,zm,</p>,1,FALSE,22,
2403,28,MTY,0,np00000,<p>,cc,3,TRUE,8,
2403,28,y,4,cc,np00000,np00000,1,FALSE,8,
2403,28,CDMX,6,np00000,cc,sp000,4,TRUE,8,
2403,28,a,11,sp000,np00000,np00000,1,FALSE,8,
2403,28,Cancún,13,np00000,sp000,fg,6,FALSE,8,
2403,28,–,20,fg,np00000,zm,1,FALSE,8,
2403,28,$,22,zm,fg,dn0000,1,FALSE,8,
2403,28,"1,799",23,dn0000,zm,</p>,5,FALSE,8,
2404,97,CDMX,0,np00000,<p>,cc,4,TRUE,24,
2404,97,y,5,cc,np00000,np00000,1,FALSE,24,
2404,97,GDL,7,np00000,cc,sp000,3,TRUE,24,
2404,97,a,11,sp000,np00000,np00000,1,FALSE,24,
2404,97,Anchorage,13,np00000,sp000,fg,9,FALSE,24,
2404,97,–,23,fg,np00000,zm,1,FALSE,24,
2404,97,$,25,zm,fg,w,1,FALSE,24,
2404,97,"8,465",26,w,zm,fp,5,FALSE,24,
2404,97,.,31,fp,w,faa,1,FALSE,24,
2404,97,¡,33,faa,fp,sp000,1,FALSE,24,
2404,97,Con,34,sp000,faa,z0,3,FALSE,24,
2404,97,14,38,z0,sp000,nc0p000,2,FALSE,24,
2404,97,noches,41,nc0p000,z0,sp000,6,FALSE,24,
2404,97,de,48,sp000,nc0p000,nc0s000,2,FALSE,24,
2404,97,hospedaje,51,nc0s000,sp000,fc,9,FALSE,24,
2404,97,",",27,fc,nc0s000,nc0p000,1,FALSE,24,
2404,97,desayunos,62,nc0p000,fc,cc,9,FALSE,24,
2404,97,y,5,cc,nc0p000,nc0p000,1,FALSE,24,
2404,97,vuelos,74,nc0p000,cc,sp000,6,FALSE,24,
2404,97,por,81,sp000,nc0p000,zm,3,FALSE,24,
2404,97,$,25,zm,sp000,dn0000,1,FALSE,24,
2404,97,"18,387",86,dn0000,zm,pp000000,6,FALSE,24,
2404,97,MXN,93,pp000000,dn0000,fat,3,TRUE,24,
2404,97,!,96,fat,pp000000,</p>,1,FALSE,24,
2405,105,CDMX,0,vmis000,<p>,sp000,4,TRUE,25,
2405,105,a,5,sp000,vmis000,np00000,1,FALSE,25,
2405,105,Tuxtla,7,np00000,sp000,np00000,6,FALSE,25,
2405,105,Gutiérrez,14,np00000,np00000,rg,9,FALSE,25,
2405,105,+,24,rg,np00000,np00000,1,FALSE,25,
2405,105,Oaxaca,26,np00000,rg,fg,6,FALSE,25,
2405,105,–,33,fg,np00000,zm,1,FALSE,25,
2405,105,$,35,zm,fg,z0,1,FALSE,25,
2405,105,"2,042",36,z0,zm,fp,5,FALSE,25,
2405,105,.,41,fp,z0,faa,1,FALSE,25,
2405,105,¡,43,faa,fp,sp000,1,FALSE,25,
2405,105,Con,44,sp000,faa,z0,3,FALSE,25,
2405,105,6,48,z0,sp000,nc0p000,1,FALSE,25,
2405,105,noches,50,nc0p000,z0,sp000,6,FALSE,25,
2405,105,de,57,sp000,nc0p000,nc0s000,2,FALSE,25,
2405,105,hospedaje,60,nc0s000,sp000,fc,9,FALSE,25,
2405,105,",",37,fc,nc0s000,nc0p000,1,FALSE,25,
2405,105,desayunos,71,nc0p000,fc,cc,9,FALSE,25,
2405,105,y,75,cc,nc0p000,nc0p000,1,FALSE,25,
2405,105,vuelos,83,nc0p000,cc,sp000,6,FALSE,25,
2405,105,por,90,sp000,nc0p000,zm,3,FALSE,25,
2405,105,$,35,zm,sp000,dn0000,1,FALSE,25,
2405,105,"2,941",95,dn0000,zm,zm,5,FALSE,25,
2405,105,MXN,101,zm,dn0000,fat,3,TRUE,25,
2405,105,!,104,fat,zm,</p>,1,FALSE,25,
2406,101,CDMX,0,vmis000,<p>,sp000,4,TRUE,25,
2406,101,a,5,sp000,vmis000,np00000,1,FALSE,25,
2406,101,Guatemala,7,np00000,sp000,fg,9,FALSE,25,
2406,101,–,17,fg,np00000,zm,1,FALSE,25,
2406,101,$,19,zm,fg,z0,1,FALSE,25,
2406,101,"4,842",20,z0,zm,fp,5,FALSE,25,
2406,101,.,25,fp,z0,faa,1,FALSE,25,
2406,101,¡,27,faa,fp,sp000,1,FALSE,25,
2406,101,Con,28,sp000,faa,z0,3,FALSE,25,
2406,101,3,32,z0,sp000,nc0p000,1,FALSE,25,
2406,101,noches,34,nc0p000,z0,sp000,6,FALSE,25,
2406,101,de,41,sp000,nc0p000,nc0s000,2,FALSE,25,
2406,101,hospedaje,44,nc0s000,sp000,cc,9,FALSE,25,
2406,101,y,54,cc,nc0s000,nc0p000,1,FALSE,25,
2406,101,vuelos,56,nc0p000,cc,da0000,6,FALSE,25,
2406,101,el,58,da0000,nc0p000,nc0s000,2,FALSE,25,
2406,101,fin,66,nc0s000,da0000,sp000,3,FALSE,25,
2406,101,de,41,sp000,nc0s000,np00000,2,FALSE,25,
2406,101,Semana,73,np00000,sp000,np00000,6,FALSE,25,
2406,101,Santa,80,np00000,np00000,sp000,5,FALSE,25,
2406,101,por,86,sp000,np00000,zm,3,FALSE,25,
2406,101,$,19,zm,sp000,dn0000,1,FALSE,25,
2406,101,"5,446",91,dn0000,zm,zm,5,FALSE,25,
2406,101,MXN,97,zm,dn0000,fat,3,TRUE,25,
2406,101,!,100,fat,zm,</p>,1,FALSE,25,
2407,57,GDL,0,np00000,<p>,sp000,3,TRUE,15,
2407,57,a,4,sp000,np00000,np00000,1,FALSE,15,
2407,57,NYC,6,np00000,sp000,fg,3,TRUE,15,
2407,57,–,10,fg,np00000,zm,1,FALSE,15,
2407,57,$,12,zm,fg,z0,1,FALSE,15,
2407,57,"4,058",13,z0,zm,fp,5,FALSE,15,
2407,57,.,18,fp,z0,faa,1,FALSE,15,
2407,57,¡,20,faa,fp,np00000,1,FALSE,15,
2407,57,Disponible,21,np00000,faa,sp000,10,FALSE,15,
2407,57,para,32,sp000,np00000,np00000,4,FALSE,15,
2407,57,navidad,37,np00000,sp000,cc,7,FALSE,15,
2407,57,y,45,cc,np00000,nc0s000,1,FALSE,15,
2407,57,año,47,nc0s000,cc,aq0000,3,FALSE,15,
2407,57,nuevo,51,aq0000,nc0s000,fat,5,FALSE,15,
2407,57,!,56,fat,aq0000,</p>,1,FALSE,15,
2408,78,CDMX,0,np00000,<p>,cc,4,TRUE,21,
2408,78,y,5,cc,np00000,np00000,1,FALSE,21,
2408,78,GDL,7,np00000,cc,sp000,3,TRUE,21,
2408,78,a,11,sp000,np00000,np00000,1,FALSE,21,
2408,78,Oakland,13,np00000,sp000,fg,7,FALSE,21,
2408,78,–,21,fg,np00000,zm,1,FALSE,21,
2408,78,$,23,zm,fg,z0,1,FALSE,21,
2408,78,"4,058",24,z0,zm,fp,5,FALSE,21,
2408,78,.,29,fp,z0,faa,1,FALSE,21,
2408,78,¡,31,faa,fp,ao0000,1,FALSE,21,
2408,78,Último,32,ao0000,faa,nc0s000,6,FALSE,21,
2408,78,minuto,39,nc0s000,ao0000,fc,6,FALSE,21,
2408,78,",",25,fc,nc0s000,vmip000,1,FALSE,21,
2408,78,pasa,47,vmip000,fc,np00000,4,FALSE,21,
2408,78,navidad,52,np00000,vmip000,cc,7,FALSE,21,
2408,78,y,5,cc,np00000,nc0s000,1,FALSE,21,
2408,78,año,62,nc0s000,cc,aq0000,3,FALSE,21,
2408,78,nuevo,66,aq0000,nc0s000,sp000,5,FALSE,21,
2408,78,en,72,sp000,aq0000,pp000000,2,FALSE,21,
2408,78,SF,75,pp000000,sp000,fat,2,TRUE,21,
2408,78,!,77,fat,pp000000,</p>,1,FALSE,21,
2409,77,CUN,0,np00000,<p>,sp000,3,TRUE,21,
2409,77,a,4,sp000,np00000,da0000,1,FALSE,21,
2409,77,La,6,da0000,sp000,np00000,2,FALSE,21,
2409,77,Habana,9,np00000,da0000,fg,6,FALSE,21,
2409,77,–,16,fg,np00000,zm,1,FALSE,21,
2409,77,$,18,zm,fg,rg,1,FALSE,21,
2409,77,"3,456",19,rg,zm,fp,5,FALSE,21,
2409,77,.,24,fp,rg,faa,1,FALSE,21,
2409,77,¡,26,faa,fp,sp000,1,FALSE,21,
2409,77,Con,27,sp000,faa,z0,3,FALSE,21,
2409,77,7,31,z0,sp000,nc0p000,1,FALSE,21,
2409,77,noches,33,nc0p000,z0,sp000,6,FALSE,21,
2409,77,de,40,sp000,nc0p000,nc0s000,2,FALSE,21,
2409,77,hospedaje,43,nc0s000,sp000,cc,9,FALSE,21,
2409,77,y,53,cc,nc0s000,nc0p000,1,FALSE,21,
2409,77,vuelos,55,nc0p000,cc,sp000,6,FALSE,21,
2409,77,por,62,sp000,nc0p000,zm,3,FALSE,21,
2409,77,$,18,zm,sp000,dn0000,1,FALSE,21,
2409,77,"4,965",67,dn0000,zm,zm,5,FALSE,21,
2409,77,MXN,73,zm,dn0000,fat,3,TRUE,21,
2409,77,!,76,fat,zm,</p>,1,FALSE,21,
2410,94,CDMX,0,vmis000,<p>,sp000,4,TRUE,23,
2410,94,a,5,sp000,vmis000,np00000,1,FALSE,23,
2410,94,Nueva,7,np00000,sp000,np00000,5,FALSE,23,
2410,94,Delhi,13,np00000,np00000,fg,5,FALSE,23,
2410,94,–,19,fg,np00000,zm,1,FALSE,23,
2410,94,$,21,zm,fg,z0,1,FALSE,23,
2410,94,"19,012",22,z0,zm,fp,6,FALSE,23,
2410,94,.,28,fp,z0,faa,1,FALSE,23,
2410,94,¡,30,faa,fp,sp000,1,FALSE,23,
2410,94,Con,31,sp000,faa,z0,3,FALSE,23,
2410,94,13,35,z0,sp000,nc0p000,2,FALSE,23,
2410,94,noches,38,nc0p000,z0,sp000,6,FALSE,23,
2410,94,de,45,sp000,nc0p000,nc0s000,2,FALSE,23,
2410,94,hospedaje,48,nc0s000,sp000,fc,9,FALSE,23,
2410,94,",",24,fc,nc0s000,nc0p000,1,FALSE,23,
2410,94,desayunos,59,nc0p000,fc,cc,9,FALSE,23,
2410,94,y,63,cc,nc0p000,nc0p000,1,FALSE,23,
2410,94,vuelos,71,nc0p000,cc,sp000,6,FALSE,23,
2410,94,por,78,sp000,nc0p000,zm,3,FALSE,23,
2410,94,$,21,zm,sp000,dn0000,1,FALSE,23,
2410,94,"21,377",83,dn0000,zm,pp000000,6,FALSE,23,
2410,94,MXN,90,pp000000,dn0000,fat,3,TRUE,23,
2410,94,!,93,fat,pp000000,</p>,1,FALSE,23,
2411,35,GDL,0,np00000,<p>,fc,3,TRUE,11,
2411,35,",",3,fc,np00000,np00000,1,FALSE,11,
2411,35,CUN,5,np00000,fc,cc,3,TRUE,11,
2411,35,y,9,cc,np00000,np00000,1,FALSE,11,
2411,35,CDMX,11,np00000,cc,sp000,4,TRUE,11,
2411,35,a,16,sp000,np00000,np00000,1,FALSE,11,
2411,35,San,18,np00000,sp000,np00000,3,FALSE,11,
2411,35,José,22,np00000,np00000,fg,4,FALSE,11,
2411,35,–,27,fg,np00000,zm,1,FALSE,11,
2411,35,$,29,zm,fg,z0,1,FALSE,11,
2411,35,"4,999",30,z0,zm,</p>,5,FALSE,11,
2412,84,CUN,0,np00000,<p>,sp000,3,TRUE,22,
2412,84,a,4,sp000,np00000,np00000,1,FALSE,22,
2412,84,Miami,6,np00000,sp000,fg,5,FALSE,22,
2412,84,–,12,fg,np00000,zm,1,FALSE,22,
2412,84,$,14,zm,fg,dn0000,1,FALSE,22,
2412,84,"2,878",15,dn0000,zm,fp,5,FALSE,22,
2412,84,.,20,fp,dn0000,faa,1,FALSE,22,
2412,84,¡,22,faa,fp,sp000,1,FALSE,22,
2412,84,Con,23,sp000,faa,z0,3,FALSE,22,
2412,84,8,17,z0,sp000,nc0p000,1,FALSE,22,
2412,84,noches,29,nc0p000,z0,sp000,6,FALSE,22,
2412,84,de,36,sp000,nc0p000,nc0s000,2,FALSE,22,
2412,84,hospedaje,39,nc0s000,sp000,fc,9,FALSE,22,
2412,84,",",16,fc,nc0s000,nc0p000,1,FALSE,22,
2412,84,desayunos,50,nc0p000,fc,cc,9,FALSE,22,
2412,84,y,54,cc,nc0p000,nc0p000,1,FALSE,22,
2412,84,vuelos,62,nc0p000,cc,sp000,6,FALSE,22,
2412,84,por,69,sp000,nc0p000,zm,3,FALSE,22,
2412,84,$,14,zm,sp000,dn0000,1,FALSE,22,
2412,84,"6,853",74,dn0000,zm,zm,5,FALSE,22,
2412,84,MXN,80,zm,dn0000,fat,3,TRUE,22,
2412,84,!,83,fat,zm,</p>,1,FALSE,22,
2413,108,CDMX,0,np00000,<p>,fc,4,TRUE,27,
2413,108,",",4,fc,np00000,np00000,1,FALSE,27,
2413,108,MTY,6,np00000,fc,cc,3,TRUE,27,
2413,108,y,10,cc,np00000,np00000,1,FALSE,27,
2413,108,GDL,12,np00000,cc,sp000,3,TRUE,27,
2413,108,a,16,sp000,np00000,np00000,1,FALSE,27,
2413,108,Tuxtla,18,np00000,sp000,np00000,6,FALSE,27,
2413,108,Gutierrez,25,np00000,np00000,fg,9,FALSE,27,
2413,108,–,35,fg,np00000,zm,1,FALSE,27,
2413,108,$,37,zm,fg,dn0000,1,FALSE,27,
2413,108,"2,268",38,dn0000,zm,fp,5,FALSE,27,
2413,108,.,43,fp,dn0000,faa,1,FALSE,27,
2413,108,¡,45,faa,fp,sp000,1,FALSE,27,
2413,108,Con,46,sp000,faa,z0,3,FALSE,27,
2413,108,3,50,z0,sp000,nc0p000,1,FALSE,27,
2413,108,noches,52,nc0p000,z0,sp000,6,FALSE,27,
2413,108,de,59,sp000,nc0p000,nc0s000,2,FALSE,27,
2413,108,hospedaje,62,nc0s000,sp000,fc,9,FALSE,27,
2413,108,",",4,fc,nc0s000,nc0p000,1,FALSE,27,
2413,108,desayunos,73,nc0p000,fc,cc,9,FALSE,27,
2413,108,y,10,cc,nc0p000,nc0s000,1,FALSE,27,
2413,108,vuelo,85,nc0s000,cc,sp000,5,FALSE,27,
2413,108,por,91,sp000,nc0s000,zm,3,FALSE,27,
2413,108,$,37,zm,sp000,dn0000,1,FALSE,27,
2413,108,"2,688",96,dn0000,zm,zm,5,FALSE,27,
2413,108,pesos,102,zm,dn0000,fat,5,FALSE,27,
2413,108,!,107,fat,zm,</p>,1,FALSE,27,
2414,155,CDMX,0,vmis000,<p>,sp000,4,TRUE,32,o
2414,155,a,5,sp000,vmis000,np00000,1,FALSE,32,s
2414,155,Livingstone,7,np00000,sp000,fc,11,FALSE,32,d
2414,155,",",18,fc,np00000,np00000,1,FALSE,32,d
2414,155,Zambia,20,np00000,fc,fg,6,FALSE,32,d
2414,155,–,27,fg,np00000,zm,1,FALSE,32,n
2414,155,$,29,zm,fg,z0,1,FALSE,32,n
2414,155,"21,056",30,z0,zm,fp,6,FALSE,32,p
2414,155,.,36,fp,z0,faa,1,FALSE,32,n
2414,155,¡,38,faa,fp,sp000,1,FALSE,32,n
2414,155,Con,39,sp000,faa,z0,3,FALSE,32,n
2414,155,13,43,z0,sp000,nc0p000,2,FALSE,32,n
2414,155,noches,46,nc0p000,z0,sp000,6,FALSE,32,n
2414,155,de,53,sp000,nc0p000,nc0s000,2,FALSE,32,n
2414,155,hospedaje,56,nc0s000,sp000,fc,9,FALSE,32,n
2414,155,",",18,fc,nc0s000,nc0p000,1,FALSE,32,n
2414,155,desayunos,67,nc0p000,fc,fc,9,FALSE,32,n
2414,155,",",18,fc,nc0p000,nc0p000,1,FALSE,32,n
2414,155,vuelos,78,nc0p000,fc,fc,6,FALSE,32,n
2414,155,",",18,fc,nc0p000,vmsp000,1,FALSE,32,n
2414,155,shuttle,86,vmsp000,fc,aq0000,7,FALSE,32,n
2414,155,aeropuerto-hostal,94,aq0000,vmsp000,cc,17,FALSE,32,n
2414,155,y,71,cc,aq0000,sp000,1,FALSE,32,n
2414,155,a,5,sp000,cc,da0000,1,FALSE,32,n
2414,155,las,116,da0000,sp000,np00000,3,FALSE,32,n
2414,155,Cataratas,120,np00000,da0000,np00000,9,FALSE,32,n
2414,155,Victoria,130,np00000,np00000,sp000,8,FALSE,32,n
2414,155,por,139,sp000,np00000,zm,3,FALSE,32,n
2414,155,$,29,zm,sp000,dn0000,1,FALSE,32,n
2414,155,"23,180",144,dn0000,zm,pp000000,6,FALSE,32,n
2414,155,MXN,151,pp000000,dn0000,fat,3,TRUE,32,n
2414,155,!,154,fat,pp000000,</p>,1,FALSE,32,n
2415,25,L,0,np00000,<p>,fp,1,TRUE,9,
2415,25,.,1,fp,np00000,np00000,1,FALSE,9,
2415,25,A,2,np00000,fp,fc,1,TRUE,9,
2415,25,.,1,fc,np00000,sp000,1,FALSE,9,
2415,25,a,5,sp000,fc,np00000,1,FALSE,9,
2415,25,Estocolmo,7,np00000,sp000,fg,9,FALSE,9,
2415,25,–,17,fg,np00000,zm,1,FALSE,9,
2415,25,$,19,zm,fg,dn0000,1,FALSE,9,
2415,25,"5,999",20,dn0000,zm,</p>,5,FALSE,9,
2416,102,CUN,0,np00000,<p>,sp000,3,TRUE,27,
2416,102,a,4,sp000,np00000,np00000,1,FALSE,27,
2416,102,Frankfurt,6,np00000,sp000,f0,9,FALSE,27,
2416,102,(,16,f0,np00000,np00000,1,FALSE,27,
2416,102,CDMX,17,np00000,f0,sp000,4,TRUE,27,
2416,102,por,22,sp000,np00000,z0,3,FALSE,27,
2416,102,3-4,26,z0,sp000,fc,3,FALSE,27,
2416,102,",",29,fc,z0,dn0000,1,FALSE,27,
2416,102,000,30,dn0000,fc,zm,3,FALSE,27,
2416,102,MXN,34,zm,dn0000,rg,3,TRUE,27,
2416,102,más,38,rg,zm,nc0s000,3,FALSE,27,
2416,102,),41,nc0s000,rg,fp,1,FALSE,27,
2416,102,.,42,fp,nc0s000,faa,1,FALSE,27,
2416,102,¡,44,faa,fp,nc0s000,1,FALSE,27,
2416,102,Opción,45,nc0s000,faa,sp000,6,FALSE,27,
2416,102,de,52,sp000,nc0s000,z0,2,FALSE,27,
2416,102,11,55,z0,sp000,nc0p000,2,FALSE,27,
2416,102,noches,58,nc0p000,z0,sp000,6,FALSE,27,
2416,102,de,52,sp000,nc0p000,nc0s000,2,FALSE,27,
2416,102,hospedaje,68,nc0s000,sp000,cc,9,FALSE,27,
2416,102,y,78,cc,nc0s000,nc0s000,1,FALSE,27,
2416,102,vuelo,80,nc0s000,cc,sp000,5,FALSE,27,
2416,102,por,22,sp000,nc0s000,zm,3,FALSE,27,
2416,102,$,90,zm,sp000,dn0000,1,FALSE,27,
2416,102,"15,907",91,dn0000,zm,pp000000,6,FALSE,27,
2416,102,MXN,34,pp000000,dn0000,fat,3,TRUE,27,
2416,102,!,101,fat,pp000000,</p>,1,FALSE,27,
2417,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2417,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2417,24,Medellín,7,np00000,sp000,fg,8,FALSE,6,
2417,24,–,16,fg,np00000,zm,1,FALSE,6,
2417,24,$,18,zm,fg,dn0000,1,FALSE,6,
2417,24,"5,499",19,dn0000,zm,</p>,5,FALSE,6,
2418,26,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2418,26,a,5,sp000,vmis000,np00000,1,FALSE,7,
2418,26,Costa,7,np00000,sp000,np00000,5,FALSE,7,
2418,26,Rica,13,np00000,np00000,fg,4,FALSE,7,
2418,26,–,18,fg,np00000,zm,1,FALSE,7,
2418,26,$,20,zm,fg,z0,1,FALSE,7,
2418,26,"4,999",21,z0,zm,</p>,5,FALSE,7,
2419,23,L,0,np00000,<p>,fp,1,TRUE,9,
2419,23,.,1,fp,np00000,np00000,1,FALSE,9,
2419,23,A,2,np00000,fp,fc,1,TRUE,9,
2419,23,.,1,fc,np00000,sp000,1,FALSE,9,
2419,23,a,5,sp000,fc,np00000,1,FALSE,9,
2419,23,Bangkok,7,np00000,sp000,fg,7,FALSE,9,
2419,23,–,15,fg,np00000,zm,1,FALSE,9,
2419,23,$,17,zm,fg,dn0000,1,FALSE,9,
2419,23,"8,999",18,dn0000,zm,</p>,5,FALSE,9,
2420,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2420,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2420,24,Chetumal,7,np00000,sp000,fg,8,FALSE,6,
2420,24,–,16,fg,np00000,zm,1,FALSE,6,
2420,24,$,18,zm,fg,dn0000,1,FALSE,6,
2420,24,"1,399",19,dn0000,zm,</p>,5,FALSE,6,
2421,105,CDMX,0,np00000,<p>,cc,4,TRUE,25,
2421,105,y,5,cc,np00000,np00000,1,FALSE,25,
2421,105,GDL,7,np00000,cc,sp000,3,TRUE,25,
2421,105,a,11,sp000,np00000,np00000,1,FALSE,25,
2421,105,Bangkok,13,np00000,sp000,fg,7,FALSE,25,
2421,105,–,21,fg,np00000,zm,1,FALSE,25,
2421,105,$,23,zm,fg,z0,1,FALSE,25,
2421,105,"15,290",24,z0,zm,fp,6,FALSE,25,
2421,105,.,30,fp,z0,faa,1,FALSE,25,
2421,105,¡,32,faa,fp,np00000,1,FALSE,25,
2421,105,Opción,33,np00000,faa,sp000,6,FALSE,25,
2421,105,con,40,sp000,np00000,nc0s000,3,FALSE,25,
2421,105,hospedaje,44,nc0s000,sp000,fc,9,FALSE,25,
2421,105,",",26,fc,nc0s000,nc0p000,1,FALSE,25,
2421,105,desayunos,55,nc0p000,fc,cc,9,FALSE,25,
2421,105,y,5,cc,nc0p000,nc0s000,1,FALSE,25,
2421,105,vuelo,67,nc0s000,cc,sp000,5,FALSE,25,
2421,105,en,73,sp000,nc0s000,nc0s000,2,FALSE,25,
2421,105,semana,76,nc0s000,sp000,aq0000,6,FALSE,25,
2421,105,santa,83,aq0000,nc0s000,sp000,5,FALSE,25,
2421,105,por,89,sp000,aq0000,zm,3,FALSE,25,
2421,105,$,23,zm,sp000,dn0000,1,FALSE,25,
2421,105,"17,693",94,dn0000,zm,pp000000,6,FALSE,25,
2421,105,MXN,101,pp000000,dn0000,fat,3,TRUE,25,
2421,105,!,104,fat,pp000000,</p>,1,FALSE,25,
2422,77,CDMX,0,vmis000,<p>,sp000,4,TRUE,19,
2422,77,a,5,sp000,vmis000,np00000,1,FALSE,19,
2422,77,San,7,np00000,sp000,np00000,3,FALSE,19,
2422,77,Salvador,11,np00000,np00000,fg,8,FALSE,19,
2422,77,–,20,fg,np00000,zm,1,FALSE,19,
2422,77,$,22,zm,fg,z0,1,FALSE,19,
2422,77,"4,926",23,z0,zm,fp,5,FALSE,19,
2422,77,.,28,fp,z0,faa,1,FALSE,19,
2422,77,¡,30,faa,fp,np00000,1,FALSE,19,
2422,77,Opción,31,np00000,faa,sp000,6,FALSE,19,
2422,77,con,38,sp000,np00000,nc0s000,3,FALSE,19,
2422,77,hospedaje,42,nc0s000,sp000,cc,9,FALSE,19,
2422,77,y,52,cc,nc0s000,nc0s000,1,FALSE,19,
2422,77,vuelo,54,nc0s000,cc,sp000,5,FALSE,19,
2422,77,desde,60,sp000,nc0s000,nc0p000,5,FALSE,19,
2422,77,$,22,nc0p000,sp000,dn0000,1,FALSE,19,
2422,77,"6,554",67,dn0000,nc0p000,zm,5,FALSE,19,
2422,77,MXN,73,zm,dn0000,fat,3,TRUE,19,
2422,77,!,76,fat,zm,</p>,1,FALSE,19,
2423,23,LA,0,pp000000,<p>,sp000,2,TRUE,7,
2423,23,a,3,sp000,pp000000,np00000,1,FALSE,7,
2423,23,Hong,5,np00000,sp000,np00000,4,FALSE,7,
2423,23,Kong,10,np00000,np00000,fg,4,FALSE,7,
2423,23,–,15,fg,np00000,zm,1,FALSE,7,
2423,23,$,17,zm,fg,dn0000,1,FALSE,7,
2423,23,"8,999",18,dn0000,zm,</p>,5,FALSE,7,
2424,19,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2424,19,a,5,sp000,vmis000,np00000,1,FALSE,6,
2424,19,NYC,7,np00000,sp000,fg,3,TRUE,6,
2424,19,–,11,fg,np00000,zm,1,FALSE,6,
2424,19,$,13,zm,fg,z0,1,FALSE,6,
2424,19,"4,999",14,z0,zm,</p>,5,FALSE,6,
2425,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2425,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2425,24,Bermuda,7,np00000,sp000,fg,7,FALSE,6,
2425,24,–,15,fg,np00000,zm,1,FALSE,6,
2425,24,$,17,zm,fg,dn0000,1,FALSE,6,
2425,24,"10,943",18,dn0000,zm,</p>,6,FALSE,6,
2426,44,CDMX,0,np00000,<p>,cc,4,TRUE,9,
2426,44,y,5,cc,np00000,di0000,1,FALSE,9,
2426,44,muchas,7,di0000,cc,nc0p000,6,FALSE,9,
